ID,Sales
T1193691,52402.7350859454
T1193692,45422.653603517494
T1193693,34982.214953271025
T1193694,34982.214953271025
T1193695,60418.36389753412
T1193696,27976.36410550459
T1193697,45422.653603517494
T1193698,41629.756097560974
T1193699,35273.21575404766
T1193700,48199.9932885906
T1193701,44452.43521594685
T1193702,60844.82864450128
T1193703,23494.421678783874
T1193704,48105.5058048865
T1193705,67086.3502538071
T1193706,33111.887931034486
T1193707,38172.60953177258
T1193708,30065.195235148516
T1193709,35542.63772330702
T1193710,33111.887931034486
T1193711,35542.63772330702
T1193712,55196.417004048584
T1193713,56101.58405172414
T1193714,35542.63772330702
T1193715,25794.42206235012
T1193716,35542.63772330702
T1193717,42156.03048780488
T1193718,34982.214953271025
T1193719,45422.653603517494
T1193720,35542.63772330702
T1193721,51970.666328600404
T1193722,46478.80126728111
T1193723,35273.21575404766
T1193724,46478.80126728111
T1193725,34982.214953271025
T1193726,56101.58405172414
T1193727,35273.21575404766
T1193728,38603.1652173913
T1193729,34982.214953271025
T1193730,27686.221849865953
T1193731,56101.58405172414
T1193732,34982.214953271025
T1193733,33361.146892655364
T1193734,78331.23185759927
T1193735,45422.653603517494
T1193736,74360.25280199252
T1193737,29914.632841328414
T1193738,28829.47233468286
T1193739,38603.1652173913
T1193740,45422.653603517494
T1193741,60844.82864450128
T1193742,23494.421678783874
T1193743,28829.47233468286
T1193744,45903.493918331886
T1193745,46478.80126728111
T1193746,34982.214953271025
T1193747,34266.14759036145
T1193748,35542.63772330702
T1193749,51970.666328600404
T1193750,27976.36410550459
T1193751,56101.58405172414
T1193752,37195.05882352941
T1193753,33361.146892655364
T1193754,45422.653603517494
T1193755,45422.653603517494
T1193756,35542.63772330702
T1193757,38603.1652173913
T1193758,40665.437810945274
T1193759,20407.990936555892
T1193760,60707.30516898608
T1193761,46478.80126728111
T1193762,35273.21575404766
T1193763,38099.450873362446
T1193764,30155.15882352941
T1193765,60844.82864450128
T1193766,60844.82864450128
T1193767,25051.21938088829
T1193768,29429.34705882353
T1193769,48199.9932885906
T1193770,25051.21938088829
T1193771,56101.58405172414
T1193772,44360.743289745355
T1193773,60844.82864450128
T1193774,34982.214953271025
T1193775,51970.666328600404
T1193776,44449.482071713144
T1193777,30065.195235148516
T1193778,27686.221849865953
T1193779,60844.82864450128
T1193780,36464.49056603773
T1193781,44452.43521594685
T1193782,34982.214953271025
T1193783,29914.632841328414
T1193784,25794.42206235012
T1193785,78331.23185759927
T1193786,26255.74196141479
T1193787,51970.666328600404
T1193788,51970.666328600404
T1193789,34982.214953271025
T1193790,30065.195235148516
T1193791,35273.21575404766
T1193792,25157.40243902439
T1193793,51970.666328600404
T1193794,33361.146892655364
T1193795,35542.63772330702
T1193796,74360.25280199252
T1193797,46814.87022132797
T1193798,22127.083939193653
T1193799,60844.82864450128
T1193800,60844.82864450128
T1193801,29914.632841328414
T1193802,42026.11702954899
T1193803,41833.29050925926
T1193804,35273.21575404766
T1193805,28597.414468085106
T1193806,29914.632841328414
T1193807,60844.82864450128
T1193808,56101.58405172414
T1193809,29977.515228426397
T1193810,35542.63772330702
T1193811,29914.632841328414
T1193812,20407.990936555892
T1193813,60418.36389753412
T1193814,51590.04082568808
T1193815,60844.82864450128
T1193816,48105.5058048865
T1193817,71468.27791563276
T1193818,38099.450873362446
T1193819,60418.36389753412
T1193820,35542.63772330702
T1193821,48199.9932885906
T1193822,57114.803685329556
T1193823,74360.25280199252
T1193824,60418.36389753412
T1193825,34982.214953271025
T1193826,28636.844621513945
T1193827,74360.25280199252
T1193828,34982.214953271025
T1193829,60707.30516898608
T1193830,45903.493918331886
T1193831,34266.14759036145
T1193832,28829.47233468286
T1193833,34982.214953271025
T1193834,71731.8971273292
T1193835,60844.82864450128
T1193836,29914.632841328414
T1193837,45205.319755600816
T1193838,56101.58405172414
T1193839,26961.719157472417
T1193840,38603.1652173913
T1193841,62510.87357142857
T1193842,60844.82864450128
T1193843,48105.5058048865
T1193844,60844.82864450128
T1193845,46856.26108374384
T1193846,60844.82864450128
T1193847,34982.214953271025
T1193848,61687.15413533834
T1193849,32906.846808510636
T1193850,62510.87357142857
T1193851,36464.49056603773
T1193852,30402.657071339174
T1193853,40665.437810945274
T1193854,40758.08910891089
T1193855,34982.214953271025
T1193856,41833.29050925926
T1193857,45990.921021377675
T1193858,60844.82864450128
T1193859,30065.195235148516
T1193860,35273.21575404766
T1193861,25794.42206235012
T1193862,42026.11702954899
T1193863,48105.5058048865
T1193864,45422.653603517494
T1193865,45903.493918331886
T1193866,41833.29050925926
T1193867,55196.417004048584
T1193868,51970.666328600404
T1193869,78331.23185759927
T1193870,37195.05882352941
T1193871,40416.92479908151
T1193872,78331.23185759927
T1193873,35608.73854447439
T1193874,40334.10152284264
T1193875,34982.214953271025
T1193876,78331.23185759927
T1193877,48105.5058048865
T1193878,34982.214953271025
T1193879,33111.887931034486
T1193880,35542.63772330702
T1193881,44360.743289745355
T1193882,60844.82864450128
T1193883,42026.11702954899
T1193884,60418.36389753412
T1193885,44360.743289745355
T1193886,40416.92479908151
T1193887,29977.515228426397
T1193888,34982.214953271025
T1193889,34982.214953271025
T1193890,61360.82804674457
T1193891,45865.85880398671
T1193892,19110.740535083292
T1193893,26255.74196141479
T1193894,23494.421678783874
T1193895,25794.42206235012
T1193896,34982.214953271025
T1193897,71468.27791563276
T1193898,67086.3502538071
T1193899,41833.29050925926
T1193900,34982.214953271025
T1193901,60844.82864450128
T1193902,38172.60953177258
T1193903,35542.63772330702
T1193904,44360.743289745355
T1193905,35542.63772330702
T1193906,35273.21575404766
T1193907,60844.82864450128
T1193908,45990.921021377675
T1193909,29429.34705882353
T1193910,44449.482071713144
T1193911,34982.214953271025
T1193912,25794.42206235012
T1193913,23494.421678783874
T1193914,34982.214953271025
T1193915,60844.82864450128
T1193916,44360.743289745355
T1193917,35542.63772330702
T1193918,74360.25280199252
T1193919,71731.8971273292
T1193920,60844.82864450128
T1193921,34705.26368159204
T1193922,45990.921021377675
T1193923,29914.632841328414
T1193924,48105.5058048865
T1193925,61360.82804674457
T1193926,42026.11702954899
T1193927,60418.36389753412
T1193928,35273.21575404766
T1193929,33361.146892655364
T1193930,38099.450873362446
T1193931,33111.887931034486
T1193932,44360.743289745355
T1193933,45422.653603517494
T1193934,36464.49056603773
T1193935,36772.133779264215
T1193936,34982.214953271025
T1193937,42026.11702954899
T1193938,60844.82864450128
T1193939,34982.214953271025
T1193940,60418.36389753412
T1193941,29914.632841328414
T1193942,71468.27791563276
T1193943,45422.653603517494
T1193944,23494.421678783874
T1193945,35273.21575404766
T1193946,48105.5058048865
T1193947,45422.653603517494
T1193948,36772.133779264215
T1193949,38099.450873362446
T1193950,60418.36389753412
T1193951,20407.990936555892
T1193952,35273.21575404766
T1193953,45422.653603517494
T1193954,71731.8971273292
T1193955,57114.803685329556
T1193956,45903.493918331886
T1193957,38603.1652173913
T1193958,45990.921021377675
T1193959,78331.23185759927
T1193960,28636.844621513945
T1193961,35542.63772330702
T1193962,41833.29050925926
T1193963,71731.8971273292
T1193964,25051.21938088829
T1193965,30155.15882352941
T1193966,41833.29050925926
T1193967,34982.214953271025
T1193968,41833.29050925926
T1193969,60418.36389753412
T1193970,38099.450873362446
T1193971,46478.80126728111
T1193972,29429.34705882353
T1193973,35273.21575404766
T1193974,30065.195235148516
T1193975,46478.80126728111
T1193976,45903.493918331886
T1193977,40847.407258064515
T1193978,38099.450873362446
T1193979,51590.04082568808
T1193980,56101.58405172414
T1193981,60707.30516898608
T1193982,56101.58405172414
T1193983,40665.437810945274
T1193984,40665.437810945274
T1193985,27686.221849865953
T1193986,29914.632841328414
T1193987,26255.74196141479
T1193988,54652.871513102284
T1193989,44452.43521594685
T1193990,45990.921021377675
T1193991,56101.58405172414
T1193992,40665.437810945274
T1193993,30155.15882352941
T1193994,57114.803685329556
T1193995,48105.5058048865
T1193996,45422.653603517494
T1193997,30065.195235148516
T1193998,71468.27791563276
T1193999,45903.493918331886
T1194000,35273.21575404766
T1194001,51590.04082568808
T1194002,34982.214953271025
T1194003,33361.146892655364
T1194004,44449.482071713144
T1194005,19110.740535083292
T1194006,60844.82864450128
T1194007,44452.43521594685
T1194008,40416.92479908151
T1194009,40665.437810945274
T1194010,47420.13452188006
T1194011,34982.214953271025
T1194012,38099.450873362446
T1194013,23174.03187250996
T1194014,60418.36389753412
T1194015,23494.421678783874
T1194016,60844.82864450128
T1194017,54744.654822335026
T1194018,35273.21575404766
T1194019,45865.85880398671
T1194020,35278.89473684211
T1194021,60707.30516898608
T1194022,71468.27791563276
T1194023,35273.21575404766
T1194024,46478.80126728111
T1194025,45903.493918331886
T1194026,28829.47233468286
T1194027,45990.921021377675
T1194028,48105.5058048865
T1194029,40416.92479908151
T1194030,28597.414468085106
T1194031,60844.82864450128
T1194032,60418.36389753412
T1194033,51590.04082568808
T1194034,35542.63772330702
T1194035,34982.214953271025
T1194036,44360.743289745355
T1194037,33111.887931034486
T1194038,44452.43521594685
T1194039,35542.63772330702
T1194040,35273.21575404766
T1194041,20407.990936555892
T1194042,60844.82864450128
T1194043,19110.740535083292
T1194044,30402.657071339174
T1194045,58395.14074074074
T1194046,41833.29050925926
T1194047,51970.666328600404
T1194048,78331.23185759927
T1194049,58716.29331683168
T1194050,29914.632841328414
T1194051,27976.36410550459
T1194052,45422.653603517494
T1194053,29914.632841328414
T1194054,58716.29331683168
T1194055,35542.63772330702
T1194056,26159.882352941175
T1194057,45422.653603517494
T1194058,60707.30516898608
T1194059,56101.58405172414
T1194060,34266.14759036145
T1194061,60844.82864450128
T1194062,36682.6380182002
T1194063,38603.1652173913
T1194064,57114.803685329556
T1194065,45990.921021377675
T1194066,29914.632841328414
T1194067,45990.921021377675
T1194068,40416.92479908151
T1194069,62510.87357142857
T1194070,54902.43185078909
T1194071,48105.5058048865
T1194072,28597.414468085106
T1194073,54902.43185078909
T1194074,28909.884591391143
T1194075,71468.27791563276
T1194076,56101.58405172414
T1194077,26031.756032171583
T1194078,34982.214953271025
T1194079,58716.29331683168
T1194080,35273.21575404766
T1194081,38172.60953177258
T1194082,37805.94009983361
T1194083,78331.23185759927
T1194084,34982.214953271025
T1194085,33361.146892655364
T1194086,28393.39746835443
T1194087,34982.214953271025
T1194088,44360.743289745355
T1194089,48105.5058048865
T1194090,29914.632841328414
T1194091,60844.82864450128
T1194092,35542.63772330702
T1194093,26255.74196141479
T1194094,51590.04082568808
T1194095,38099.450873362446
T1194096,33361.146892655364
T1194097,22127.083939193653
T1194098,60844.82864450128
T1194099,37805.94009983361
T1194100,38172.60953177258
T1194101,30065.195235148516
T1194102,34982.214953271025
T1194103,71468.27791563276
T1194104,27976.36410550459
T1194105,22127.083939193653
T1194106,60418.36389753412
T1194107,35273.21575404766
T1194108,46943.856573705176
T1194109,34982.214953271025
T1194110,45990.921021377675
T1194111,60418.36389753412
T1194112,56101.58405172414
T1194113,23494.421678783874
T1194114,56101.58405172414
T1194115,60844.82864450128
T1194116,34705.26368159204
T1194117,33361.146892655364
T1194118,48105.5058048865
T1194119,71468.27791563276
T1194120,71468.27791563276
T1194121,41833.29050925926
T1194122,33361.146892655364
T1194123,48105.5058048865
T1194124,56149.21782178218
T1194125,48105.5058048865
T1194126,71468.27791563276
T1194127,21410.1377245509
T1194128,35542.63772330702
T1194129,25794.42206235012
T1194130,48105.5058048865
T1194131,42156.03048780488
T1194132,36464.49056603773
T1194133,19110.740535083292
T1194134,60844.82864450128
T1194135,56101.58405172414
T1194136,33111.887931034486
T1194137,34982.214953271025
T1194138,60844.82864450128
T1194139,28909.884591391143
T1194140,35542.63772330702
T1194141,34982.214953271025
T1194142,38172.60953177258
T1194143,78331.23185759927
T1194144,32508.748514851486
T1194145,78331.23185759927
T1194146,60844.82864450128
T1194147,46814.87022132797
T1194148,35542.63772330702
T1194149,44452.43521594685
T1194150,44452.43521594685
T1194151,45990.921021377675
T1194152,44360.743289745355
T1194153,35542.63772330702
T1194154,22127.083939193653
T1194155,35273.21575404766
T1194156,34982.214953271025
T1194157,38172.60953177258
T1194158,78331.23185759927
T1194159,30065.195235148516
T1194160,35542.63772330702
T1194161,46478.80126728111
T1194162,28829.47233468286
T1194163,19110.740535083292
T1194164,22127.083939193653
T1194165,45990.921021377675
T1194166,78331.23185759927
T1194167,33111.887931034486
T1194168,42026.11702954899
T1194169,61687.15413533834
T1194170,74360.25280199252
T1194171,28909.884591391143
T1194172,46814.87022132797
T1194173,45422.653603517494
T1194174,60844.82864450128
T1194175,40665.437810945274
T1194176,34705.26368159204
T1194177,44360.743289745355
T1194178,34982.214953271025
T1194179,45422.653603517494
T1194180,45903.493918331886
T1194181,35273.21575404766
T1194182,38099.450873362446
T1194183,44452.43521594685
T1194184,42026.11702954899
T1194185,45903.493918331886
T1194186,29914.632841328414
T1194187,41833.29050925926
T1194188,56101.58405172414
T1194189,58395.14074074074
T1194190,36464.49056603773
T1194191,60844.82864450128
T1194192,45903.493918331886
T1194193,45422.653603517494
T1194194,30065.195235148516
T1194195,19110.740535083292
T1194196,41833.29050925926
T1194197,57114.803685329556
T1194198,60418.36389753412
T1194199,40334.10152284264
T1194200,30402.657071339174
T1194201,71731.8971273292
T1194202,26159.882352941175
T1194203,22127.083939193653
T1194204,25794.42206235012
T1194205,25794.42206235012
T1194206,34982.214953271025
T1194207,35542.63772330702
T1194208,60844.82864450128
T1194209,23494.421678783874
T1194210,60844.82864450128
T1194211,28829.47233468286
T1194212,40758.08910891089
T1194213,56101.58405172414
T1194214,34982.214953271025
T1194215,56101.58405172414
T1194216,61360.82804674457
T1194217,45990.921021377675
T1194218,60707.30516898608
T1194219,34705.26368159204
T1194220,71468.27791563276
T1194221,37805.94009983361
T1194222,30402.657071339174
T1194223,44449.482071713144
T1194224,61687.15413533834
T1194225,78331.23185759927
T1194226,28597.414468085106
T1194227,30155.15882352941
T1194228,26255.74196141479
T1194229,42026.11702954899
T1194230,38099.450873362446
T1194231,60844.82864450128
T1194232,60844.82864450128
T1194233,45422.653603517494
T1194234,60418.36389753412
T1194235,29914.632841328414
T1194236,71468.27791563276
T1194237,34982.214953271025
T1194238,35542.63772330702
T1194239,48105.5058048865
T1194240,71468.27791563276
T1194241,34266.14759036145
T1194242,45422.653603517494
T1194243,34982.214953271025
T1194244,36464.49056603773
T1194245,28909.884591391143
T1194246,32906.846808510636
T1194247,40665.437810945274
T1194248,35273.21575404766
T1194249,38603.1652173913
T1194250,28829.47233468286
T1194251,26961.719157472417
T1194252,29914.632841328414
T1194253,74360.25280199252
T1194254,78331.23185759927
T1194255,35542.63772330702
T1194256,38172.60953177258
T1194257,45990.921021377675
T1194258,61687.15413533834
T1194259,45903.493918331886
T1194260,35273.21575404766
T1194261,51970.666328600404
T1194262,60418.36389753412
T1194263,46478.80126728111
T1194264,46478.80126728111
T1194265,48105.5058048865
T1194266,34982.214953271025
T1194267,57114.803685329556
T1194268,60418.36389753412
T1194269,78331.23185759927
T1194270,25794.42206235012
T1194271,55196.417004048584
T1194272,51970.666328600404
T1194273,60844.82864450128
T1194274,56101.58405172414
T1194275,30065.195235148516
T1194276,78331.23185759927
T1194277,78331.23185759927
T1194278,34982.214953271025
T1194279,33111.887931034486
T1194280,38172.60953177258
T1194281,45990.921021377675
T1194282,34982.214953271025
T1194283,71468.27791563276
T1194284,48105.5058048865
T1194285,44452.43521594685
T1194286,45422.653603517494
T1194287,78331.23185759927
T1194288,60844.82864450128
T1194289,46943.856573705176
T1194290,34982.214953271025
T1194291,74360.25280199252
T1194292,60418.36389753412
T1194293,23494.421678783874
T1194294,44360.743289745355
T1194295,35542.63772330702
T1194296,38603.1652173913
T1194297,30065.195235148516
T1194298,45990.921021377675
T1194299,33361.146892655364
T1194300,33361.146892655364
T1194301,34982.214953271025
T1194302,45422.653603517494
T1194303,45990.921021377675
T1194304,29914.632841328414
T1194305,26255.74196141479
T1194306,40665.437810945274
T1194307,33361.146892655364
T1194308,78331.23185759927
T1194309,54902.43185078909
T1194310,56101.58405172414
T1194311,36464.49056603773
T1194312,34266.14759036145
T1194313,45903.493918331886
T1194314,36682.6380182002
T1194315,44360.743289745355
T1194316,45422.653603517494
T1194317,35542.63772330702
T1194318,60844.82864450128
T1194319,23494.421678783874
T1194320,45422.653603517494
T1194321,45990.921021377675
T1194322,35608.73854447439
T1194323,30065.195235148516
T1194324,54902.43185078909
T1194325,60844.82864450128
T1194326,29977.515228426397
T1194327,60418.36389753412
T1194328,57114.803685329556
T1194329,28597.414468085106
T1194330,27686.221849865953
T1194331,38099.450873362446
T1194332,60844.82864450128
T1194333,40847.407258064515
T1194334,35542.63772330702
T1194335,19110.740535083292
T1194336,58395.14074074074
T1194337,71468.27791563276
T1194338,38099.450873362446
T1194339,35273.21575404766
T1194340,30065.195235148516
T1194341,38172.60953177258
T1194342,51590.04082568808
T1194343,60844.82864450128
T1194344,40416.92479908151
T1194345,35273.21575404766
T1194346,35542.63772330702
T1194347,33361.146892655364
T1194348,23174.03187250996
T1194349,42026.11702954899
T1194350,23494.421678783874
T1194351,60418.36389753412
T1194352,23494.421678783874
T1194353,58716.29331683168
T1194354,36772.133779264215
T1194355,44360.743289745355
T1194356,56101.58405172414
T1194357,34982.214953271025
T1194358,22127.083939193653
T1194359,27976.36410550459
T1194360,51590.04082568808
T1194361,62510.87357142857
T1194362,34982.214953271025
T1194363,33111.887931034486
T1194364,41833.29050925926
T1194365,35542.63772330702
T1194366,38099.450873362446
T1194367,28829.47233468286
T1194368,74360.25280199252
T1194369,28636.844621513945
T1194370,60418.36389753412
T1194371,44452.43521594685
T1194372,45865.85880398671
T1194373,71468.27791563276
T1194374,62510.87357142857
T1194375,40665.437810945274
T1194376,60844.82864450128
T1194377,44360.743289745355
T1194378,29914.632841328414
T1194379,46478.80126728111
T1194380,45422.653603517494
T1194381,35278.89473684211
T1194382,40416.92479908151
T1194383,60844.82864450128
T1194384,56101.58405172414
T1194385,44360.743289745355
T1194386,35542.63772330702
T1194387,40665.437810945274
T1194388,34982.214953271025
T1194389,28393.39746835443
T1194390,25794.42206235012
T1194391,71731.8971273292
T1194392,19110.740535083292
T1194393,33111.887931034486
T1194394,44360.743289745355
T1194395,34982.214953271025
T1194396,33111.887931034486
T1194397,45990.921021377675
T1194398,48105.5058048865
T1194399,34982.214953271025
T1194400,48105.5058048865
T1194401,34982.214953271025
T1194402,48105.5058048865
T1194403,35273.21575404766
T1194404,60707.30516898608
T1194405,44449.482071713144
T1194406,29914.632841328414
T1194407,37805.94009983361
T1194408,74360.25280199252
T1194409,57114.803685329556
T1194410,60844.82864450128
T1194411,25051.21938088829
T1194412,60844.82864450128
T1194413,29429.34705882353
T1194414,54744.654822335026
T1194415,22127.083939193653
T1194416,35273.21575404766
T1194417,58716.29331683168
T1194418,45990.921021377675
T1194419,46478.80126728111
T1194420,45422.653603517494
T1194421,45903.493918331886
T1194422,35273.21575404766
T1194423,34982.214953271025
T1194424,34705.26368159204
T1194425,26255.74196141479
T1194426,71468.27791563276
T1194427,60418.36389753412
T1194428,27976.36410550459
T1194429,36772.133779264215
T1194430,71468.27791563276
T1194431,20407.990936555892
T1194432,48105.5058048865
T1194433,34982.214953271025
T1194434,35542.63772330702
T1194435,35542.63772330702
T1194436,28909.884591391143
T1194437,32508.748514851486
T1194438,38172.60953177258
T1194439,51590.04082568808
T1194440,78331.23185759927
T1194441,45903.493918331886
T1194442,35542.63772330702
T1194443,78331.23185759927
T1194444,38099.450873362446
T1194445,60844.82864450128
T1194446,34982.214953271025
T1194447,29914.632841328414
T1194448,40416.92479908151
T1194449,48105.5058048865
T1194450,45990.921021377675
T1194451,34982.214953271025
T1194452,44452.43521594685
T1194453,44360.743289745355
T1194454,45903.493918331886
T1194455,19110.740535083292
T1194456,56149.21782178218
T1194457,35273.21575404766
T1194458,60707.30516898608
T1194459,45422.653603517494
T1194460,38172.60953177258
T1194461,41833.29050925926
T1194462,35273.21575404766
T1194463,33111.887931034486
T1194464,38099.450873362446
T1194465,56101.58405172414
T1194466,47420.13452188006
T1194467,34982.214953271025
T1194468,54652.871513102284
T1194469,60844.82864450128
T1194470,46856.26108374384
T1194471,58716.29331683168
T1194472,71468.27791563276
T1194473,48105.5058048865
T1194474,21410.1377245509
T1194475,34982.214953271025
T1194476,44452.43521594685
T1194477,34982.214953271025
T1194478,35273.21575404766
T1194479,33361.146892655364
T1194480,41833.29050925926
T1194481,40416.92479908151
T1194482,20407.990936555892
T1194483,35542.63772330702
T1194484,62510.87357142857
T1194485,60418.36389753412
T1194486,48105.5058048865
T1194487,42026.11702954899
T1194488,51590.04082568808
T1194489,26031.756032171583
T1194490,60844.82864450128
T1194491,35542.63772330702
T1194492,60844.82864450128
T1194493,46814.87022132797
T1194494,35542.63772330702
T1194495,60844.82864450128
T1194496,40416.92479908151
T1194497,35273.21575404766
T1194498,48105.5058048865
T1194499,46814.87022132797
T1194500,60844.82864450128
T1194501,22127.083939193653
T1194502,44360.743289745355
T1194503,45422.653603517494
T1194504,34982.214953271025
T1194505,34982.214953271025
T1194506,38603.1652173913
T1194507,29429.34705882353
T1194508,61360.82804674457
T1194509,48105.5058048865
T1194510,33361.146892655364
T1194511,48105.5058048865
T1194512,28636.844621513945
T1194513,48105.5058048865
T1194514,71731.8971273292
T1194515,45990.921021377675
T1194516,34982.214953271025
T1194517,67086.3502538071
T1194518,42156.03048780488
T1194519,60707.30516898608
T1194520,44360.743289745355
T1194521,45865.85880398671
T1194522,78331.23185759927
T1194523,41833.29050925926
T1194524,42026.11702954899
T1194525,56101.58405172414
T1194526,41833.29050925926
T1194527,45990.921021377675
T1194528,34705.26368159204
T1194529,48199.9932885906
T1194530,30155.15882352941
T1194531,40665.437810945274
T1194532,35273.21575404766
T1194533,29914.632841328414
T1194534,71468.27791563276
T1194535,71731.8971273292
T1194536,41833.29050925926
T1194537,19110.740535083292
T1194538,34982.214953271025
T1194539,60844.82864450128
T1194540,34982.214953271025
T1194541,40665.437810945274
T1194542,34982.214953271025
T1194543,60844.82864450128
T1194544,37195.05882352941
T1194545,28909.884591391143
T1194546,57114.803685329556
T1194547,71731.8971273292
T1194548,78331.23185759927
T1194549,58716.29331683168
T1194550,38099.450873362446
T1194551,23494.421678783874
T1194552,45990.921021377675
T1194553,35542.63772330702
T1194554,44360.743289745355
T1194555,23494.421678783874
T1194556,57114.803685329556
T1194557,51590.04082568808
T1194558,71731.8971273292
T1194559,71731.8971273292
T1194560,45903.493918331886
T1194561,61687.15413533834
T1194562,45903.493918331886
T1194563,28393.39746835443
T1194564,36464.49056603773
T1194565,33361.146892655364
T1194566,30065.195235148516
T1194567,28909.884591391143
T1194568,62510.87357142857
T1194569,28597.414468085106
T1194570,38172.60953177258
T1194571,44360.743289745355
T1194572,45422.653603517494
T1194573,42026.11702954899
T1194574,40665.437810945274
T1194575,42026.11702954899
T1194576,29914.632841328414
T1194577,45903.493918331886
T1194578,54902.43185078909
T1194579,78331.23185759927
T1194580,27686.221849865953
T1194581,60707.30516898608
T1194582,35273.21575404766
T1194583,54902.43185078909
T1194584,45422.653603517494
T1194585,27976.36410550459
T1194586,41833.29050925926
T1194587,62510.87357142857
T1194588,60844.82864450128
T1194589,29914.632841328414
T1194590,60418.36389753412
T1194591,60844.82864450128
T1194592,60844.82864450128
T1194593,62510.87357142857
T1194594,29914.632841328414
T1194595,60418.36389753412
T1194596,35542.63772330702
T1194597,26159.882352941175
T1194598,60844.82864450128
T1194599,32906.846808510636
T1194600,34982.214953271025
T1194601,40847.407258064515
T1194602,29914.632841328414
T1194603,36682.6380182002
T1194604,51590.04082568808
T1194605,78331.23185759927
T1194606,28909.884591391143
T1194607,34266.14759036145
T1194608,74360.25280199252
T1194609,45903.493918331886
T1194610,54652.871513102284
T1194611,44360.743289745355
T1194612,40665.437810945274
T1194613,35273.21575404766
T1194614,36772.133779264215
T1194615,46856.26108374384
T1194616,45903.493918331886
T1194617,48105.5058048865
T1194618,71468.27791563276
T1194619,34266.14759036145
T1194620,44452.43521594685
T1194621,54902.43185078909
T1194622,35273.21575404766
T1194623,45865.85880398671
T1194624,30402.657071339174
T1194625,57114.803685329556
T1194626,34982.214953271025
T1194627,60418.36389753412
T1194628,32508.748514851486
T1194629,41833.29050925926
T1194630,48105.5058048865
T1194631,48105.5058048865
T1194632,30155.15882352941
T1194633,23494.421678783874
T1194634,57114.803685329556
T1194635,34982.214953271025
T1194636,45990.921021377675
T1194637,60418.36389753412
T1194638,34982.214953271025
T1194639,78331.23185759927
T1194640,60707.30516898608
T1194641,61360.82804674457
T1194642,60844.82864450128
T1194643,46943.856573705176
T1194644,61360.82804674457
T1194645,42026.11702954899
T1194646,34705.26368159204
T1194647,33111.887931034486
T1194648,60707.30516898608
T1194649,34982.214953271025
T1194650,26255.74196141479
T1194651,35273.21575404766
T1194652,35273.21575404766
T1194653,25794.42206235012
T1194654,42026.11702954899
T1194655,35542.63772330702
T1194656,34982.214953271025
T1194657,28909.884591391143
T1194658,60844.82864450128
T1194659,34982.214953271025
T1194660,45903.493918331886
T1194661,28829.47233468286
T1194662,35542.63772330702
T1194663,19110.740535083292
T1194664,42026.11702954899
T1194665,60418.36389753412
T1194666,44360.743289745355
T1194667,48105.5058048865
T1194668,44360.743289745355
T1194669,61360.82804674457
T1194670,58716.29331683168
T1194671,29429.34705882353
T1194672,71731.8971273292
T1194673,34982.214953271025
T1194674,78331.23185759927
T1194675,46478.80126728111
T1194676,78331.23185759927
T1194677,60844.82864450128
T1194678,48105.5058048865
T1194679,54902.43185078909
T1194680,45990.921021377675
T1194681,60844.82864450128
T1194682,33111.887931034486
T1194683,60844.82864450128
T1194684,48105.5058048865
T1194685,48105.5058048865
T1194686,34982.214953271025
T1194687,30402.657071339174
T1194688,40416.92479908151
T1194689,35542.63772330702
T1194690,21410.1377245509
T1194691,56101.58405172414
T1194692,34982.214953271025
T1194693,78331.23185759927
T1194694,48105.5058048865
T1194695,58716.29331683168
T1194696,60418.36389753412
T1194697,71468.27791563276
T1194698,34982.214953271025
T1194699,57114.803685329556
T1194700,26961.719157472417
T1194701,45903.493918331886
T1194702,78331.23185759927
T1194703,38099.450873362446
T1194704,45903.493918331886
T1194705,41833.29050925926
T1194706,30402.657071339174
T1194707,56101.58405172414
T1194708,40416.92479908151
T1194709,78331.23185759927
T1194710,29977.515228426397
T1194711,35273.21575404766
T1194712,28909.884591391143
T1194713,47420.13452188006
T1194714,41833.29050925926
T1194715,61687.15413533834
T1194716,60844.82864450128
T1194717,45422.653603517494
T1194718,54744.654822335026
T1194719,71468.27791563276
T1194720,45422.653603517494
T1194721,45990.921021377675
T1194722,48105.5058048865
T1194723,38172.60953177258
T1194724,44452.43521594685
T1194725,20407.990936555892
T1194726,44360.743289745355
T1194727,36772.133779264215
T1194728,78331.23185759927
T1194729,60418.36389753412
T1194730,71468.27791563276
T1194731,35273.21575404766
T1194732,58716.29331683168
T1194733,45990.921021377675
T1194734,44360.743289745355
T1194735,45990.921021377675
T1194736,34982.214953271025
T1194737,45990.921021377675
T1194738,29914.632841328414
T1194739,60844.82864450128
T1194740,41833.29050925926
T1194741,34982.214953271025
T1194742,78331.23185759927
T1194743,48105.5058048865
T1194744,23174.03187250996
T1194745,40416.92479908151
T1194746,78331.23185759927
T1194747,51970.666328600404
T1194748,56101.58405172414
T1194749,61687.15413533834
T1194750,44449.482071713144
T1194751,74360.25280199252
T1194752,34982.214953271025
T1194753,71468.27791563276
T1194754,40758.08910891089
T1194755,30065.195235148516
T1194756,44360.743289745355
T1194757,60418.36389753412
T1194758,44452.43521594685
T1194759,51590.04082568808
T1194760,44449.482071713144
T1194761,29429.34705882353
T1194762,45990.921021377675
T1194763,45990.921021377675
T1194764,47047.82089552239
T1194765,58395.14074074074
T1194766,46478.80126728111
